Source,Target,Weight
1126,3565,4
1126,3990,4
1127,2280,4
1127,2393,4
1127,2829,4
1127,3188,4
1127,3264,4
1128,1130,5
1128,1138,4
1128,1152,4
1128,1155,5
1128,1157,4
1128,1178,5
1128,1183,5
1128,1203,4
1128,1210,4
1128,1232,4
1128,1246,4
1128,1248,4
1128,1254,4
1128,1259,4
1128,1292,4
1128,1329,6
1128,1330,4
1128,1342,4
1128,1375,5
1128,1402,4
1128,1403,4
1128,1411,4
1128,1419,4
1128,1423,4
1128,1428,4
1128,1430,5
1128,1443,4
1128,1446,5
1128,1453,4
1128,1458,4
1128,1466,6
1128,1469,4
1128,1473,4
1128,1506,4
1128,1509,6
1128,1514,4
1128,1524,4
1128,1538,5
1128,1539,4
1128,1557,4
1128,1565,4
1128,1591,5
1128,1597,4
1128,1614,4
1128,1627,4
1128,1639,4
1128,1647,4
1128,1648,4
1128,1652,5
1128,1661,5
1128,1703,5
1128,1738,4
1128,1749,4
1128,1753,4
1128,1759,4
1128,1762,4
1128,1782,7
1128,1804,4
1128,1810,4
1128,1820,4
1128,1841,4
1128,1848,5
1128,1865,4
1128,1892,5
1128,1910,4
1128,1945,4
1128,1959,4
1128,1975,4
1128,1986,4
1128,1999,6
1128,2009,4
1128,2026,4
1128,2027,4
1128,2031,5
1128,2036,4
1128,2044,4
1128,2072,4
1128,2073,5
1128,2092,6
1128,2110,4
1128,2135,4
1128,2139,4
1128,2155,4
1128,2157,5
1128,2168,5
1128,2170,5
1128,2181,4
1128,2197,6
1128,2198,5
1128,2203,4
1128,2219,4
1128,2226,6
1128,2235,5
1128,2236,4
1128,2261,4
1128,2279,4
1128,2306,4
1128,2337,4
1128,2341,4
1128,2357,4
1128,2362,4
1128,2382,4
1128,2399,4
1128,2417,5
1128,2445,4
1128,2450,4
1128,2496,4
1128,2504,4
1128,2508,4
1128,2540,4
1128,2570,4
1128,2588,5
1128,2595,5
1128,2616,4
1128,2631,4
1128,2643,6
1128,2648,4
1128,2671,4
1128,2679,4
1128,2717,5
1128,2761,5
1128,2839,4
1128,2848,5
1128,2859,5
1128,2861,4
1128,2877,4
1128,2882,4
1128,2889,4
1128,2905,4
1128,2926,4
1128,2936,5
1128,2962,4
1128,2994,4
1128,3015,4
1128,3040,4
1128,3051,4
1128,3075,4
1128,3083,5
1128,3200,4
1128,3240,5
1128,3243,5
1128,3247,4
1128,3258,6
1128,3262,4
1128,3271,4
1128,3294,4
1128,3304,5
1128,3312,4
1128,3349,5
1128,3367,4
1128,3374,4
1128,3379,5
1128,3389,4
1128,3435,4
1128,3508,4
1128,3534,5
1128,3538,4
1128,3542,4
1128,3635,4
1128,3638,4
1128,3640,5
1128,3699,4
1128,3723,4
1128,3724,6
1128,3726,4
1128,3735,4
1128,3751,5
1128,3834,4
1128,3835,4
1128,3851,4
1128,3870,4
1128,3887,4
1128,3888,5
1128,3974,4
1128,4025,4
1128,4077,5
1128,4084,5
1128,4101,5
1128,4108,4
1128,4266,4
1128,4282,5
1128,4288,4
1128,4292,4
1128,4371,4
1128,4409,4
1128,4552,4
1128,4793,6
1129,1330,4
1129,1527,4
1129,1572,4
1129,1604,4
1129,1755,4
1129,1832,4
1129,1868,4
1129,1891,4
1129,1917,4
1129,1918,4
1129,1928,4
1129,1970,5
1129,2105,4
1129,2191,5
1129,2334,4
1129,2473,5
1129,2482,5
1129,2501,4
1129,2561,4
1129,2629,4
1129,2678,4
1129,2735,4
1129,2760,4
1129,2772,4
1129,2801,4
1129,2837,4
1129,2847,4
1129,2857,5
1129,2911,4
1129,2951,5
1129,3027,4
1129,3042,4
1129,3056,5
1129,3119,4
1129,3180,4
1129,3223,4
1129,3259,4
1129,3270,5
1129,3272,4
1129,3301,4
1129,3340,4
1129,3366,4
1129,3369,4
1129,3370,5
1129,3388,4
1129,3420,5
1129,3474,5
1129,3480,4
1129,3531,4
1129,3622,5
1129,3642,4
1129,3688,4
1129,3697,4
1129,3918,4
1129,3923,4
1129,3927,4
1129,4021,4
1129,4061,4
1129,4113,4
1129,4200,4
1129,4295,4
1129,4296,4
1129,4362,4
1129,4366,5
1129,4397,4
1129,4495,4
1129,4604,4
1129,4633,5
1129,4636,5
1129,4641,4
1129,4678,4
1129,4740,4
1129,4753,5
1130,1138,4
1130,1155,4
1130,1206,4
1130,1232,4
1130,1292,4
1130,1329,4
1130,1330,4
1130,1402,4
1130,1428,4
1130,1443,4
1130,1466,4
1130,1473,4
1130,1509,5
1130,1565,4
1130,1591,4
1130,1614,5
1130,1652,5
1130,1718,5
1130,1738,4
1130,1749,4
1130,1762,4
1130,1782,5
1130,1820,4
1130,1841,4
1130,1848,4
1130,1865,4
1130,1892,4
1130,1945,4
1130,1959,4
1130,1975,4
1130,1986,4
1130,2026,4
1130,2031,4
1130,2045,4
1130,2064,4
1130,2072,4
1130,2073,4
1130,2092,4
1130,2110,6
1130,2118,4
1130,2135,4
1130,2157,5
1130,2168,4
1130,2170,5
1130,2181,4
1130,2203,4
1130,2226,5
1130,2235,4
1130,2236,4
1130,2279,4
1130,2306,4
1130,2341,4
1130,2357,4
1130,2362,4
1130,2417,4
1130,2450,4
1130,2504,4
1130,2595,4
1130,2616,4
1130,2631,4
1130,2643,4
1130,2648,4
1130,2679,4
1130,2717,4
1130,2761,4
1130,2839,4
1130,2848,5
1130,2859,4
1130,2861,4
1130,2877,4
1130,2882,4
1130,2905,4
1130,2926,4
1130,2936,4
1130,2962,4
1130,2994,4
1130,3015,4
1130,3040,4
1130,3083,4
1130,3190,4
1130,3240,4
1130,3243,4
1130,3258,4
1130,3262,4
1130,3271,4
1130,3312,4
1130,3349,4
1130,3367,4
1130,3374,4
1130,3379,4
1130,3389,4
1130,3435,4
1130,3534,4
1130,3640,4
1130,3699,4
1130,3724,4
1130,3751,4
1130,3887,4
1130,3888,4
1130,3974,4
1130,4025,4
1130,4077,4
1130,4084,4
1130,4108,4
1130,4282,5
1130,4292,4
1130,4552,4
1130,4793,6
1132,1194,4
1132,1200,4
1132,1201,6
1132,1235,4
1132,1297,4
1132,1321,4
1132,1364,4
1132,1405,5
1132,1532,4
1132,1578,4
1132,1584,4
1132,1587,5
1132,1611,4
1132,1714,5
1132,1741,4
1132,1744,6
1132,1855,5
1132,2008,4
1132,2067,4
1132,2399,4
1132,2522,4
1132,2574,4
1132,2676,4
1132,3144,4
1132,3163,6
1132,3252,6
1132,3337,5
1132,3344,4
1132,3352,4
1132,3827,4
1132,3885,5
1132,4072,4
1132,4340,4
1133,2686,4
1133,3007,4
1134,1147,5
1134,1152,4
1134,1171,4
1134,1231,4
1134,1246,4
1134,1282,5
1134,1335,4
1134,1370,5
1134,1432,5
1134,1457,4
1134,1485,4
1134,1536,5
1134,1559,4
1134,1627,4
1134,1665,5
1134,1729,5
1134,1782,4
1134,1861,4
1134,2027,4
1134,2158,4
1134,2201,6
1134,2256,4
1134,2381,4
1134,2429,4
1134,2768,4
1134,2854,4
1134,3034,6
1134,3049,4
1134,3051,4
1134,3063,4
1134,3075,4
1134,3087,4
1134,3094,4
1134,3110,4
1134,3292,4
1134,3298,4
1134,3304,4
1134,3310,6
1134,3344,4
1134,3478,4
1134,3542,5
1134,3568,5
1134,3765,4
1134,3773,4
1134,3800,4
1134,3874,5
1134,3881,4
1134,3908,4
1134,3943,5
1134,4231,4
1135,1156,5
1135,1193,4
1135,1288,4
1135,1297,6
1135,1302,4
1135,1323,4
1135,1332,4
1135,1342,5
1135,1359,5
1135,1364,5
1135,1383,5
1135,1399,4
1135,1424,5
1135,1552,5
1135,1565,7
1135,1580,4
1135,1651,4
1135,1687,4
1135,1696,4
1135,1724,4
1135,1735,4
1135,1762,5
1135,1822,5
1135,1842,4
1135,1940,6
1135,1960,4
1135,1977,4
1135,1978,5
1135,1985,4
1135,2000,5
1135,2020,4
1135,2050,4
1135,2070,4
1135,2086,4
1135,2122,4
1135,2128,4
1135,2157,4
1135,2181,4
1135,2186,4
1135,2197,5
1135,2295,4
1135,2327,4
1135,2434,4
1135,2443,4
1135,2526,5
1135,2557,4
1135,2591,5
1135,2679,5
1135,2827,4
1135,2961,4
1135,2988,4
1135,2995,4
1135,3172,4
1135,3271,4
1135,3312,4
1135,3374,4
1135,3449,5
1135,3495,4
1135,3614,4
1135,3621,4
1135,3724,5
1135,3857,6
1135,3887,4
1135,3902,6
1135,3929,4
1135,3987,5
1135,4050,4
1135,4077,4
1135,4220,4
1135,4441,4
1135,4696,4
1136,1188,4
1136,1251,4
1136,1471,4
1136,1619,4
1136,1759,4
1136,2009,4
1136,2061,4
1136,2081,4
1136,2152,4
1136,2337,4
1136,2610,4
1136,2889,4
1136,2958,4
1136,3765,4
1136,3829,4
1137,1176,5
1137,1194,6
1137,1200,5
1137,1240,5
1137,1297,4
1137,1321,4
1137,1348,4
1137,1364,4
1137,1366,4
1137,1409,4
1137,1440,4
1137,1491,4
1137,1584,4
1137,1669,4
1137,1673,4
1137,1837,7
1137,1878,4
1137,1968,4
1137,2119,4
1137,2137,5
1137,2188,4
1137,2208,4
1137,2219,4
1137,2279,5
1137,2347,4
1137,2470,4
1137,2471,4
1137,2515,4
1137,2516,4
1137,2522,5
1137,2593,4
1137,2683,4
1137,2718,5
1137,2758,4
1137,2807,4
1137,2861,4
1137,2864,5
1137,2887,4
1137,3353,4
1137,3371,4
1137,3705,4
1137,3814,4
1137,4466,4
1137,4566,4
1137,4643,4
1138,1148,4
1138,1178,5
1138,1329,4
1138,1330,4
1138,1336,4
1138,1342,4
1138,1362,4
1138,1402,4
1138,1424,4
1138,1428,4
1138,1433,4
1138,1446,4
1138,1466,4
1138,1538,5
1138,1539,5
1138,1580,4
1138,1608,4
1138,1647,4
1138,1703,4
1138,1724,4
1138,1738,4
1138,1782,4
1138,1848,4
1138,1940,4
1138,1945,4
1138,2044,4
1138,2072,4
1138,2073,4
1138,2092,4
1138,2135,4
1138,2157,5
1138,2168,4
1138,2170,5
1138,2197,6
1138,2198,4
1138,2226,5
1138,2327,4
1138,2337,4
1138,2341,4
1138,2357,4
1138,2445,4
1138,2526,4
1138,2555,4
1138,2588,4
1138,2643,5
1138,2679,4
1138,2859,4
1138,2861,4
1138,2877,4
1138,2882,4
1138,2994,4
1138,3004,4
1138,3139,4
1138,3240,4
1138,3243,4
1138,3258,4
1138,3304,4
1138,3312,4
1138,3349,4
1138,3374,4
1138,3379,4
1138,3389,4
1138,3495,4
1138,3640,5
1138,3698,4
1138,3726,4
1138,3850,4
1138,3855,4
1138,3888,4
1138,3974,4
1138,4025,4
1138,4077,4
1138,4793,4
1139,1501,5
1140,1231,4
1140,1267,4
1140,1391,4
1140,1611,4
1140,1653,5
1140,1654,4
1140,1671,4
1140,1714,4
1140,2170,4
1140,2208,4
1140,3352,4
1140,3827,4
1141,1261,4
1142,1697,4
1142,2396,4
1142,3421,6
1142,3984,4
1143,1588,4
1144,1176,4
1144,1194,4
1144,1668,4
1144,1974,4
1144,2162,4
1144,2475,4
1144,2516,4
1144,2709,4
1144,2864,4
1144,2954,4
1144,3617,5
1144,3696,4
1145,1992,4
1145,2238,4
1146,1194,5
1146,1200,4
1146,1221,5
1146,1321,4
1146,1557,7
1146,1648,4
1146,1655,4
1146,1695,4
1146,1750,4
1146,1767,4
1146,1797,4
1146,1846,4
1146,1875,4
1146,1925,4
1146,1968,5
1146,2041,4
1146,2119,5
1146,2124,4
1146,2150,4
1146,2188,4
1146,2219,4
1146,2240,5
1146,2379,4
1146,2470,4
1146,2471,4
1146,2522,4
1146,2628,6
1146,2774,4
1146,2942,4
1146,3742,4
1146,3814,4
1146,4137,4
1146,4173,4
1146,4458,4
1146,4643,5
1146,4650,4
1147,1171,4
1147,1231,4
1147,1314,4
1147,1335,4
1147,1362,4
1147,1418,4
1147,1420,4
1147,1432,5
1147,1504,4
1147,1536,4
1147,1608,4
1147,1627,4
1147,1665,7
1147,1729,4
1147,1782,5
1147,1793,4
1147,2027,4
1147,2051,4
1147,2087,4
1147,2372,4
1147,3034,5
1147,3041,4
1147,3063,5
1147,3294,4
1147,3310,5
1147,3344,4
1147,3765,4
1147,3773,4
1147,3881,4
1147,3967,4
1147,3976,4
1147,4066,4
1147,4100,4
1147,4327,4
1148,1330,4
1148,1336,4
1148,1367,4
1148,1402,4
1148,1424,4
1148,1428,4
1148,1466,4
1148,1473,4
1148,1538,4
1148,1580,4
1148,1647,4
1148,1703,4
1148,1724,4
1148,1738,4
1148,1945,4
1148,2072,4
1148,2110,4
1148,2135,4
1148,2197,5
1148,2198,4
1148,2226,4
1148,2327,5
1148,2357,4
1148,2526,5
1148,2555,4
1148,2643,4
1148,2839,4
1148,2848,4
1148,2877,4
1148,2882,4
1148,2994,4
1148,3004,4
1148,3312,4
1148,3389,4
1148,3640,4
1148,3698,4
1148,3974,4
1148,4025,4
1150,1471,4
1151,1217,4
1151,1300,4
1151,1301,4
1151,1401,4
1151,1572,4
1151,1592,5
1151,1604,5
1151,1693,4
1151,1732,5
1151,1752,4
1151,1807,4
1151,1888,4
1151,1974,4
1151,1976,4
1151,2019,4
1151,2149,4
1151,2154,4
1151,2159,4
1151,2332,4
1151,2601,4
1151,2740,4
1151,2767,4
1151,2803,4
1151,2821,4
1151,2951,4
1151,3265,4
1151,3289,4
1151,3315,4
1151,3427,4
1151,3521,4
1151,3697,4
1151,3746,4
1151,3982,4
1151,3990,4
1151,4020,4
1151,4031,4
1151,4127,4
1151,4296,4
1151,4368,5
1151,4531,4
1151,4587,6
1151,4589,4
1151,4782,4
1152,1171,5
1152,1182,4
1152,1210,4
1152,1237,4
1152,1281,4
1152,1375,4
1152,1419,4
1152,1457,4
1152,1458,4
1152,1536,4
1152,1557,4
1152,1597,4
1152,1665,4
1152,1700,4
1152,1729,4
1152,1753,5
1152,1759,4
1152,1782,5
1152,1829,4
1152,1885,4
1152,1925,4
1152,2009,4
1152,2018,4
1152,2027,5
1152,2061,4
1152,2146,4
1152,2217,4
1152,2261,4
1152,2266,4
1152,2281,4
1152,2425,4
1152,2496,4
1152,2508,4
1152,2648,4
1152,2671,4
1152,2819,4
1152,2949,4
1152,2962,4
1152,3034,4
1152,3075,5
1152,3089,4
1152,3200,4
1152,3243,4
1152,3294,4
1152,3317,4
1152,3538,4
1152,3542,4
1152,3638,4
1152,3701,5
1152,3765,4
1152,3786,4
1152,3834,4
1152,3835,4
1152,3851,4
1152,3870,4
1152,3881,4
1152,4145,4
1152,4210,4
1152,4371,4
1152,4530,4
1153,1156,5
1153,1166,11
1153,1192,6
1153,1199,5
1153,1218,5
1153,1231,4
1153,1278,4
1153,1295,4
1153,1297,4
1153,1345,4
1153,1359,4
1153,1644,4
1153,1735,4
1153,1795,4
1153,1828,5
1153,1933,4
1153,1977,4
1153,1985,4
1153,2067,4
1153,2098,4
1153,2128,5
1153,2130,4
1153,2156,4
1153,2263,4
1153,2286,13
1153,2411,4
1153,2443,5
1153,2510,4
1153,2591,5
1153,2747,4
1153,2756,4
1153,2759,4
1153,2806,5
1153,2827,5
1153,2852,4
1153,2924,4
1153,2968,6
1153,2992,4
1153,2995,4
1153,3151,4
1153,3905,4
1153,3994,4
1153,4040,4
1153,4268,5
1153,4333,4
1153,4345,4
1153,4449,4
1153,4468,4
1153,4624,4
1154,1156,4
1154,1192,4
1154,1231,4
1154,1246,4
1154,1295,5
1154,1368,4
1154,1378,4
1154,1464,4
1154,1518,4
1154,1569,4
1154,1626,5
1154,1716,4
1154,1726,4
1154,1743,4
1154,1861,4
1154,1998,4
1154,2156,4
1154,2199,6
1154,2443,4
1154,2485,4
1154,2587,4
1154,2640,5
1154,2655,4
1154,2753,4
1154,2818,4
1154,2967,4
1154,3440,5
1154,3625,4
1154,3750,4
1154,3921,4
1155,1178,4
1155,1232,4
1155,1292,5
1155,1329,5
1155,1330,5
1155,1336,4
1155,1342,4
1155,1402,5
1155,1428,4
1155,1443,5
1155,1453,4
1155,1466,4
1155,1473,5
1155,1509,5
1155,1538,4
1155,1544,4
1155,1565,5
1155,1580,4
1155,1591,5
1155,1614,4
1155,1647,4
1155,1652,5
1155,1703,4
1155,1718,4
1155,1738,5
1155,1749,5
1155,1762,4
1155,1782,5
1155,1820,4
1155,1841,5
1155,1848,4
1155,1865,4
1155,1892,5
1155,1945,5
1155,1959,4
1155,1975,4
1155,1986,5
1155,2026,4
1155,2031,5
1155,2036,4
1155,2044,4
1155,2072,5
1155,2073,4
1155,2092,5
1155,2110,5
1155,2135,4
1155,2170,5
1155,2197,4
1155,2198,4
1155,2203,4
1155,2226,5
1155,2235,6
1155,2236,4
1155,2279,4
1155,2306,4
1155,2341,4
1155,2357,5
1155,2362,4
1155,2417,5
1155,2450,5
1155,2504,4
1155,2540,4
1155,2548,4
1155,2555,4
1155,2588,4
1155,2595,5
1155,2616,4
1155,2631,5
1155,2643,5
1155,2679,4
1155,2717,5
1155,2761,5
1155,2839,5
1155,2848,5
1155,2859,5
1155,2861,4
1155,2877,4
1155,2882,4
1155,2905,4
1155,2926,5
1155,2936,5
1155,2961,4
1155,2985,5
1155,2994,4
1155,3004,4
1155,3015,4
1155,3040,4
1155,3083,4
1155,3178,4
1155,3240,4
1155,3243,4
1155,3258,5
1155,3262,4
1155,3271,5
1155,3304,4
1155,3312,4
1155,3349,4
1155,3367,5
1155,3374,4
1155,3379,4
1155,3389,4
1155,3435,5
1155,3534,5
1155,3640,4
1155,3699,4
1155,3723,4
1155,3724,4
1155,3751,5
1155,3887,4
1155,3888,4
1155,3974,5
1155,4025,5
1155,4077,4
1155,4084,4
1155,4101,4
1155,4108,5
1155,4282,4
1155,4552,5
1155,4793,4
1156,1166,5
1156,1192,5
1156,1193,5
1156,1199,5
1156,1202,4
1156,1218,4
1156,1231,4
1156,1272,4
1156,1273,4
1156,1278,4
1156,1280,6
1156,1287,4
1156,1295,4
1156,1297,5
1156,1303,5
1156,1304,4
1156,1344,4
1156,1345,4
1156,1359,4
1156,1364,6
1156,1368,4
1156,1376,4
1156,1391,4
1156,1429,6
1156,1491,4
1156,1532,4
1156,1584,4
1156,1609,4
1156,1618,4
1156,1626,4
1156,1651,5
1156,1653,4
1156,1687,4
1156,1751,4
1156,1758,4
1156,1770,7
1156,1778,4
1156,1795,4
1156,1826,4
1156,1828,6
1156,1855,4
1156,1873,4
1156,1933,6
1156,1937,4
1156,1940,4
1156,1977,4
1156,1985,4
1156,1991,4
1156,2047,4
1156,2067,4
1156,2070,4
1156,2085,5
1156,2128,5
1156,2130,5
1156,2156,4
1156,2164,4
1156,2199,4
1156,2210,5
1156,2254,4
1156,2263,4
1156,2265,4
1156,2286,5
1156,2318,4
1156,2321,4
1156,2328,4
1156,2373,4
1156,2411,4
1156,2434,4
1156,2443,5
1156,2445,4
1156,2493,4
1156,2542,4
1156,2591,5
1156,2593,4
1156,2682,4
1156,2747,4
1156,2748,4
1156,2756,4
1156,2759,4
1156,2782,4
1156,2804,4
1156,2816,4
1156,2818,5
1156,2827,5
1156,2828,4
1156,2852,4
1156,2900,4
1156,2913,4
1156,2924,4
1156,2967,4
1156,2968,4
1156,2992,4
1156,2995,4
1156,2996,4
1156,3185,4
1156,3209,4
1156,3306,4
1156,3351,4
1156,3440,4
1156,3495,4
1156,3614,5
1156,3621,4
1156,3857,4
1156,3905,4
1156,3994,5
1156,4040,4
1156,4043,4
1156,4078,4
1156,4118,4
1156,4268,5
1156,4345,4
1156,4402,4
1156,4426,4
1156,4449,4
1156,4451,4
1156,4488,4
1156,4564,5
1156,4624,4
1156,4671,4
1157,1210,4
1157,1255,4
1157,1329,4
1157,1375,5
1157,1388,5
1157,1419,4
1157,1430,4
1157,1546,4
1157,1557,4
1157,1661,4
1157,1664,4
1157,2155,4
1157,2197,4
1157,2441,4
1157,2554,4
1157,3468,5
1157,3542,4
1157,3790,4
1157,3834,4
1157,3835,4
1158,2291,4
1159,1189,5
1159,1272,4
1159,1283,4
1159,1430,5
1159,1441,5
1159,1462,4
1159,1508,4
1159,1797,4
1159,1819,4
1159,1851,4
1159,1854,6
1159,1878,4
1159,2053,4
1159,2155,4
1159,2292,4
1159,2337,5
1159,2523,4
1159,2579,4
1159,2587,4
1159,2610,4
1159,2758,4
1159,2807,4
1159,2820,5
1159,2987,4
1159,3178,4
1159,3446,4
1159,3517,5
1159,3723,4
1159,3765,5
1159,4466,4
1159,4550,4
1160,1511,4
1160,2212,4
1160,2234,4
1160,2342,4
1160,2480,4
1160,2651,4
1160,2692,4
1161,2097,5
1161,2562,4
1161,3419,4
1162,1241,4
1163,1191,4
1163,1228,5
1163,1264,4
1163,1349,4
1163,1527,4
1163,1567,4
1163,1752,4
1163,1833,4
1163,1891,4
1163,1896,5
1163,2078,4
1163,2154,4
1163,2174,4
1163,2348,4
1163,2357,4
1163,2363,4
1163,2456,4
1163,2470,4
1163,2473,4
1163,2561,4
1163,2678,4
1163,2702,4
1163,2814,6
1163,2856,5
1163,2961,4
1163,2994,4
1163,3042,4
1163,3054,4
1163,3248,4
1163,3263,4
1163,3474,4
1163,3531,4
1163,3584,4
1163,3594,4
1163,4207,4
1163,4379,4
1163,4448,4
1163,4533,4
1163,4636,4
1163,4688,4
1163,4753,4
1165,1220,4
1165,1431,4
1165,1962,6
1165,2283,4
1166,1192,6
1166,1199,5
1166,1218,5
1166,1231,4
1166,1278,4
1166,1295,4
1166,1297,4
1166,1345,4
1166,1359,4
1166,1644,4
1166,1735,4
1166,1795,4
1166,1828,5
1166,1933,4
1166,1977,4
1166,1985,4
1166,2098,4
1166,2128,5
1166,2130,4
1166,2156,4
1166,2263,4
1166,2286,11
1166,2411,4
1166,2443,5
1166,2510,4
1166,2591,5
1166,2747,4
1166,2756,4
1166,2759,4
1166,2806,5
1166,2827,5
1166,2852,4
1166,2924,4
1166,2968,6
1166,2992,4
1166,2995,4
1166,3905,4
1166,3994,4
1166,4040,4
1166,4226,4
1166,4268,5
1166,4333,4
1166,4449,4
1168,3402,4
1170,2424,4
1171,1203,4
1171,1210,4
1171,1237,4
1171,1315,4
1171,1432,4
1171,1517,4
1171,1536,5
1171,1627,4
1171,1665,5
1171,1689,4
1171,1729,5
1171,1753,4
1171,1782,5
1171,1829,4
1171,1830,4
1171,1870,4
1171,1885,4
1171,2027,4
1171,2204,4
1171,2205,4
1171,2256,4
1171,2281,4
1171,2425,4
1171,2544,4
1171,2715,4
1171,2819,4
1171,3034,4
1171,3041,4
1171,3053,4
1171,3063,4
1171,3089,4
1171,3110,4
1171,3171,4
1171,3310,4
1171,3317,4
1171,3338,4
1171,3467,4
1171,3593,4
1171,3640,4
1171,3645,4
1171,3735,5
1171,3765,4
1171,3773,4
1171,3881,5
1171,3907,4
1171,4066,4
1171,4104,4
1171,4145,4
1171,4347,4
1173,1497,5
1173,1508,4
1173,2104,4
1173,2679,4
1173,3425,4
1175,1684,4
1175,1697,4
1175,1831,11
1175,2024,4
1175,2222,4
1175,2443,4
1175,2472,4
1175,3843,4
1176,1189,4
1176,1216,4
1176,1235,4
1176,1283,4
1176,1291,4
1176,1338,4
1176,1440,5
1176,1441,4
1176,1461,4
1176,1469,4
1176,1565,4
1176,1668,4
1176,1673,4
1176,1837,5
1176,1878,5
1176,1954,4
1176,1974,4
1176,1986,4
1176,2025,4
1176,2054,4
1176,2162,4
1176,2208,4
1176,2337,4
1176,2347,4
1176,2387,4
1176,2475,4
1176,2516,4
1176,2551,4
1176,2579,4
1176,2614,4
1176,2651,4
1176,2709,4
1176,2737,4
1176,2758,5
1176,2807,5
1176,2861,4
1176,2864,4
1176,2915,4
1176,2973,4
1176,2987,4
1176,3178,5
1176,3232,4
1176,3251,4
1176,3286,4
1176,3371,4
1176,3411,4
1176,3609,4
1176,3617,4
1176,3723,4
1176,3759,4
1176,3805,4
1176,3814,4
1176,4063,4
1176,4212,4
1176,4350,4
1176,4466,5
1176,4566,4
1176,4621,4
1176,4705,4
1177,1591,4
1177,1613,4
1177,1685,4
1177,1697,5
1177,1754,4
1177,1797,4
1177,2041,4
1177,2107,4
1177,2149,4
1177,2219,4
1177,2435,5
1177,2525,5
1177,2543,5
1177,2675,5
1177,2695,5
1177,2917,4
1177,2942,4
1177,2975,4
1177,3020,4
1177,3161,4
1177,3212,4
1177,3421,4
1177,3496,4
1177,3539,4
1177,3729,4
1177,4077,5
1177,4120,4
1177,4372,4
1177,4574,4
1177,4650,4
1177,4705,4
1178,1193,5
1178,1304,4
1178,1327,4
1178,1329,5
1178,1342,5
1178,1362,4
1178,1364,5
1178,1446,7
1178,1466,6
1178,1509,4
1178,1514,4
1178,1518,4
1178,1538,5
1178,1539,4
1178,1652,4
1178,1702,4
1178,1703,5
1178,1721,4
1178,1738,5
1178,1782,5
1178,1848,4
1178,1865,7
1178,1893,4
1178,1910,4
1178,2031,4
1178,2036,4
1178,2040,4
1178,2044,5
1178,2047,4
1178,2073,5
1178,2092,5
1178,2157,5
1178,2168,4
1178,2170,5
1178,2182,6
1178,2197,6
1178,2226,4
1178,2230,5
1178,2235,4
1178,2236,4
1178,2337,4
1178,2341,4
1178,2357,4
1178,2445,4
1178,2588,5
1178,2631,4
1178,2643,5
1178,2679,4
1178,2761,4
1178,2804,4
1178,2859,4
1178,2861,4
1178,3015,4
1178,3034,4
1178,3083,4
1178,3240,4
1178,3243,4
1178,3258,6
1178,3304,5
1178,3349,4
1178,3350,4
1178,3374,4
1178,3379,4
1178,3495,5
1178,3640,4
1178,3723,4
1178,3726,4
1178,3751,4
1178,3850,4
1178,3855,5
1178,3888,4
1178,4077,5
1178,4101,4
1178,4108,4
1178,4409,4
1178,4441,5
1178,4793,5
1178,4799,4
1179,1246,4
1179,1254,4
1179,1255,4
1179,1282,4
1179,1371,4
1179,1440,4
1179,1449,4
1179,1457,4
1179,1458,4
1179,1471,4
1179,1504,4
1179,1518,4
1179,1597,4
1179,1616,4
1179,1636,5
1179,1665,5
1179,1676,4
1179,1728,5
1179,1729,4
1179,1743,4
1179,1796,4
1179,1851,4
1179,1854,5
1179,1953,4
1179,1987,4
1179,1992,4
1179,2027,5
1179,2061,4
1179,2064,4
1179,2129,4
1179,2152,4
1179,2155,4
1179,2170,4
1179,2196,4
1179,2197,4
1179,2199,4
1179,2204,4
1179,2219,4
1179,2251,4
1179,2256,4
1179,2278,5
1179,2292,4
1179,2337,5
1179,2385,4
1179,2389,4
1179,2399,4
1179,2413,4
1179,2436,4
1179,2471,4
1179,2547,4
1179,2559,4
1179,2574,4
1179,2584,4
1179,2610,4
1179,2658,4
1179,2960,4
1179,3041,4
1179,3074,4
1179,3075,4
1179,3181,4
1179,3294,4
1179,3298,4
1179,3317,4
1179,3333,4
1179,3350,5
1179,3360,4
1179,3519,4
1179,3604,4
1179,3727,5
1179,3800,4
1179,3834,4
1179,3874,5
1179,3967,4
1179,4100,4
1179,4231,4
1179,4403,5
1179,4409,4
1179,4779,4
1179,4799,4
1181,1186,4
1181,2019,4
1181,2473,4
1181,2561,5
1181,2678,4
1182,1188,4
1182,1388,5
1182,1441,4
1182,1760,4
1182,1815,4
1182,1922,4
1182,2009,4
1182,2337,4
1182,2523,4
1182,2889,4
1182,3446,4
1182,3723,4
1182,3765,5
1183,1259,4
1183,1403,6
1183,1481,4
1183,1506,8
1183,1627,4
1183,1907,4
1183,2114,4
1183,2123,4
